sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
半導體,B_技術+盤勢,2454.TW,2024-02-23,2024-04-16,1014.1295776367188,972.6424560546875,-4.090909337119517,-2129.7935153868675,53,賣出信號
半導體,B_技術+盤勢,2330.TW,2024-03-08,2024-04-19,756.079833984375,726.6681518554688,-3.8900233555910533,-2126.8829915694587,42,賣出信號
半導體,B_技術+盤勢,6415.TW,2024-04-10,2024-04-30,350.4740905761719,430.32891845703125,22.784802080399082,11126.833648671432,20,停利
半導體,B_技術+盤勢,2303.TW,2023-08-28,2024-05-21,39.86436080932617,47.96181106567383,20.312504934114678,11135.256681500614,267,停利
半導體,B_技術+盤勢,2344.TW,2024-05-27,2024-06-05,25.86458396911621,23.77552032470703,-8.07692730300105,-4516.027974435805,9,停損
半導體,B_技術+盤勢,2454.TW,2024-05-16,2024-06-19,1097.103759765625,1369.074951171875,24.789924287958996,13117.940234289286,34,停利
半導體,B_技術+盤勢,6415.TW,2024-05-16,2024-07-01,443.6380615234375,438.2158203125,-1.2222218247725891,-1032.6505838804005,46,賣出信號
半導體,B_技術+盤勢,3711.TW,2024-06-13,2024-07-11,153.1514434814453,186.4567108154297,21.74662319654819,10980.703135107513,28,停利
半導體,B_技術+盤勢,2454.TW,2024-06-19,2024-07-17,1369.074951171875,1248.585693359375,-8.800778782006484,-4944.341972635906,28,停損
半導體,B_技術+盤勢,6415.TW,2024-07-17,2024-07-19,481.100830078125,440.68048095703125,-8.40163778443907,-5009.129181230506,2,停損
半導體,B_技術+盤勢,2330.TW,2024-07-02,2024-07-26,933.730224609375,898.7153930664062,-3.7499944438038475,-2291.6849004236647,24,賣出信號
半導體,B_技術+盤勢,3034.TW,2024-02-19,2024-07-29,493.5498962402344,502.2097473144531,1.7546049832423805,588.7359903205797,161,賣出信號
半導體,B_技術+盤勢,2303.TW,2024-05-21,2024-10-18,47.96181106567383,47.437591552734375,-1.0929935740367318,-922.1115094600391,150,賣出信號
半導體,B_技術+盤勢,6415.TW,2024-10-04,2024-11-01,499.83221435546875,494.9029235839844,-0.9861890910414152,-953.1015716606998,28,賣出信號
半導體,B_技術+盤勢,6415.TW,2024-12-10,2024-12-13,439.2016906738281,395.82373046875,-9.876546726978026,-5997.3551132296125,3,停損
半導體,B_技術+盤勢,2454.TW,2024-12-17,2025-01-02,1342.8184814453125,1298.761474609375,-3.2809353940763257,-2205.6388861148153,16,賣出信號
半導體,B_技術+盤勢,2330.TW,2024-10-11,2025-02-14,1020.9368896484375,1039.5701904296875,1.8251177883939946,711.9263304439373,126,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-02-13,2025-02-19,15.916666984558105,19.100000381469727,20.0,9493.05248067138,6,停利
半導體,B_技術+盤勢,2454.TW,2025-01-07,2025-03-10,1433.4478759765625,1342.0535888671875,-6.375836097082427,-3773.7071250377267,62,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-03-12,2025-03-27,20.890625,19.14974021911621,-8.333330289944838,-4645.260219372038,15,停損
半導體,B_技術+盤勢,3711.TW,2024-11-01,2025-03-28,148.3944854736328,145.02188110351562,-2.2727289085930638,-1725.7620007077494,147,賣出信號
半導體,B_技術+盤勢,2379.TW,2024-12-17,2025-04-07,519.263916015625,454.4750061035156,-12.477067617030379,-7075.827260021833,111,停損
半導體,B_技術+盤勢,2303.TW,2025-03-10,2025-04-07,42.31808853149414,38.278846740722656,-9.544953307060132,-5554.27995870859,28,停損
半導體,B_技術+盤勢,3034.TW,2025-01-14,2025-04-09,477.5730285644531,434.45880126953125,-9.027776845882576,-4949.962819877976,85,停損
半導體,B_技術+盤勢,2303.TW,2025-05-21,2025-06-05,46.54520034790039,42.55292892456055,-8.577192478493503,-5391.952636139453,15,停損
半導體,B_技術+盤勢,2330.TW,2025-04-28,2025-06-26,883.81201171875,1063.689453125,20.352454936253036,12241.257208300514,59,停利
半導體,B_技術+盤勢,2344.TW,2025-06-18,2025-07-15,19.547657012939453,17.80677032470703,-8.905858574662183,-5281.448971492602,27,停損
半導體,B_技術+盤勢,3034.TW,2025-07-03,2025-07-18,518.318359375,496.0,-4.30591719766824,-2629.0670080748387,15,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-08-18,2025-09-08,19.000520706176758,24.47187614440918,28.79581840330183,15829.696335805223,21,停利
半導體,B_技術+盤勢,2330.TW,2025-06-26,2025-09-18,1063.689453125,1276.5660400390625,20.013039171221923,10986.524688850543,84,停利
半導體,B_技術+盤勢,2344.TW,2025-09-08,2025-09-18,24.47187614440918,32.131771087646484,31.300807907150496,17477.444032693376,10,停利
半導體,B_技術+盤勢,2454.TW,2025-09-16,2025-09-22,1505.809814453125,1378.281982421875,-8.469053050870514,-4895.662959779867,6,停損
半導體,B_技術+盤勢,2344.TW,2025-09-18,2025-10-03,32.131771087646484,38.59791564941406,20.12383489266665,11418.431723898153,15,停利
半導體,B_技術+盤勢,2379.TW,2025-06-09,2025-10-27,524.0277709960938,525.0,0.1855300535042631,-235.47203854066902,140,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-10-03,2025-10-27,38.59791564941406,50.6348991394043,31.18557903313352,16311.460636135955,24,停利
半導體,B_技術+盤勢,3711.TW,2025-09-23,2025-10-29,174.5,221.0,26.64756446991404,13665.777250956016,36,停利
半導體,B_技術+盤勢,2344.TW,2025-10-27,2025-11-10,50.6348991394043,63.56719207763672,25.540275892775416,13600.709526883998,14,停利
半導體,B_技術+盤勢,2454.TW,2025-10-20,2025-11-14,1314.51806640625,1206.60986328125,-8.208955501084086,-4454.549580700383,25,停損
半導體,B_技術+盤勢,2330.TW,2025-09-22,2025-11-18,1286.5003662109375,1395.7783203125,8.494203108811634,4364.750467671867,57,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-11-10,2025-11-20,63.56719207763672,57.69791793823242,-9.233181374813533,-5473.216358512909,10,停損
半導體,B_技術+盤勢,2379.TW,2025-11-24,2025-12-29,508.0,484.0,-4.724409448818897,-3227.245834811176,35,賣出信號
半導體,B_技術+盤勢,2344.TW,2025-12-17,2026-01-02,73.51510620117188,90.32708740234375,22.868743677206144,12214.979430350904,16,停利
半導體,B_技術+盤勢,3711.TW,2025-10-29,2026-01-06,221.0,271.5,22.850678733031675,12263.131635240272,69,停利
半導體,B_技術+盤勢,2303.TW,2025-09-19,2026-01-07,43.25,54.099998474121094,25.086701674268426,13602.12569243642,110,停利
半導體,B_技術+盤勢,2344.TW,2026-01-02,2026-01-19,90.32708740234375,115.89323425292969,28.303964608873866,16161.817924025432,17,停利
半導體,B_技術+盤勢,2303.TW,2026-01-07,2026-01-20,54.099998474121094,67.80000305175781,25.323484221889874,13928.07487805796,13,停利
半導體,B_技術+盤勢,2344.TW,2026-01-19,2026-01-21,115.89323425292969,104.95052337646484,-9.442061865823044,-5469.559465448088,2,停損
半導體,B_技術+盤勢,2454.TW,2025-12-02,2026-01-26,1388.091796875,1770.0,27.51318061131021,15539.223253964752,55,停利
半導體,B_技術+盤勢,6415.TW,2026-01-07,2026-01-27,225.02574157714844,284.99957275390625,26.65198690443876,15449.703006955118,20,停利
半導體,B_技術+盤勢,2303.TW,2026-01-20,2026-02-02,67.80000305175781,60.70000076293945,-10.471979305662114,-6117.711575639878,13,停損
半導體,B_技術+盤勢,3711.TW,2026-01-14,2026-02-05,294.5,284.0,-3.5653650254668934,-2221.329452926213,22,賣出信號
半導體,B_技術+盤勢,2344.TW,2026-01-26,2026-02-05,112.41146087646484,101.96614837646484,-9.292035188012484,-5505.938268895392,10,停損
